Date,Pressure 300 UTC,Pressure 1200 UTC ,Humidity 300UTC,Humidity 1200UTC,Max Temp,Min Temp,Precipitation,Wind Direction 300 UTC Degree,WD 1200 UTC,Wind Speed 300 UTC,Wind Speed 1200utc,heat event
01/03/2018,988.1,985.8,68,50,29.5,17.8,0,W,N,4,6,0
02/03/2018,986,983.4,80,47,26,16,0.2,NE,NE,4,4,0
03/03/2018,983.9,983.6,77,80,29,16.5,0,C,C,0,0,0
04/03/2018,985.3,984.9,83,47,22.5,13.5,1.9,C,NW,0,4,0
05/03/2018,989.1,988,79,42,26.5,14,0,C,SW,0,2,0
06/03/2018,990,988.3,75,33,27.5,15,0,C,SW,0,4,0
07/03/2018,987.9,986.7,71,33,28.4,16.6,0,C,W,0,4,0
08/03/2018,990.2,987.2,71,43,29.3,16.5,0,C,N,0,4,0
09/03/2018,989.9,988.7,66,39,30.6,16.5,0,C,N,0,2,0
10/03/2018,989.1,987,63,42,29.5,16.8,0,C,NW,0,8,0
11/03/2018,986.8,985.4,72,39,29.3,18.5,0,C,NW,0,4,0
12/03/2018,987.5,985.5,77,50,30.6,18,0,C,W,0,2,0
13/03/2018,985.8,982.4,77,43,31,19,0,C,E,0,2,0
14/03/2018,983.3,980.5,56,46,33,19.4,0,NE,SW,4,8,0
15/03/2018,984.2,983.5,72,49,31.5,18.4,1.3,C,NE,0,4,0
16/03/2018,986.2,984.8,62,31,31,16.5,0,C,W,0,4,0
17/03/2018,986.6,985.3,62,31,30,17,0,C,NW,0,6,0
18/03/2018,987.8,986.6,63,30,30.2,17,0,C,NW,0,4,0
19/03/2018,989.9,988.2,64,36,31,17.5,0,C,NW,0,4,0
20/03/2018,987.3,984.4,65,45,31.2,19.6,0,C,NW,0,4,0
21/03/2018,987,984.8,85,75,27,16,9.1,SW,NW,6,4,0
22/03/2018,987,984.7,75,49,23.5,14,6.7,N,NW,4,4,0
23/03/2018,986.3,984.8,71,40,27,16.3,0,C,NW,0,4,0
24/03/2018,988.9,988.3,65,38,30,17.8,0,C,SW,0,8,0
25/03/2018,990.4,988.2,65,37,31.3,19.4,0,C,NW,0,6,0
26/03/2018,989,985.1,62,32,32.2,20.2,0,C,SW,0,2,0
27/03/2018,984.5,982.3,66,27,33.7,19.6,0,C,C,0,0,1
28/03/2018,984.4,983.7,67,20,34,21,0,N,W,2,8,1
29/03/2018,983.5,980.4,50,19,34.5,22.5,0,W,SW,4,4,1
30/03/2018,980.6,978.9,27,26,35.4,21,0,C,SW,0,2,1
31/03/2018,981.5,981.1,51,44,36.5,19.6,0,C,NE,0,4,1
01/04/2018,985.8,983.1,59,39,33.2,21,0,SE,SE,2,4,1
02/04/2018,985.4,983.7,60,43,33.4,21.7,0,C,C,0,0,1
03/04/2018,985.7,982.5,65,41,33.6,23.5,0,C,N,0,2,1
04/04/2018,983.8,979.9,60,32,33.2,22.5,0,C,W,0,2,1
05/04/2018,982,978.7,57,31,35.9,23,0,C,SW,0,4,1
06/04/2018,982.7,979.9,61,28,34.8,23.5,0,C,NW,0,4,1
07/04/2018,985.9,982.1,53,32,35.5,22,0,C,C,0,0,1
08/04/2018,984.8,982.6,64,42,35.6,22.7,0,SE,NE,2,4,1
09/04/2018,986.6,984,70,49,34.6,20.2,0,S,N,4,2,1
10/04/2018,985.5,981.7,72,45,33.6,21.8,0,C,N,0,6,1
11/04/2018,986.6,982.3,77,42,31.6,18.5,1.2,N,NE,6,4,0
12/04/2018,984.6,982.7,67,24,31,19.9,0,SE,C,2,0,0
13/04/2018,985.7,983.7,36,29,33.2,18.5,0,C,NW,0,2,1
14/04/2018,984.2,981.5,51,27,33.6,21.8,0,C,SW,0,2,1
15/04/2018,983.8,980.6,53,26,35.6,22.8,0,C,N,0,2,1
16/04/2018,986.1,983.1,63,38,37.2,22.2,0.2,NW,NE,6,8,1
17/04/2018,986.7,984.9,53,27,34,21.4,0.4,NE,NW,4,2,1
18/04/2018,986.3,982.3,47,29,35,23.5,0,N,NW,4,4,1
19/04/2018,981.2,977.4,54,27,36.2,24.5,0,C,N,0,2,1
20/04/2018,977.1,979.8,62,32,36,20.4,1.1,NW,SW,6,6,1
21/04/2018,986.9,984.4,67,31,26,16.5,0,W,W,6,10,0
22/04/2018,985.6,983.6,51,17,31.4,18.2,0,SW,W,4,4,0
23/04/2018,984.9,981.4,43,16,33.8,21.5,0,C,SW,0,6,1
24/04/2018,982.6,979.4,45,16,37.2,21.4,0,C,NW,0,2,1
25/04/2018,980.5,976.8,42,18,39.5,23.4,0,C,C,0,0,1
26/04/2018,980,976.8,31,16,41.2,25,0,C,NW,0,6,1
27/04/2018,979.7,978.7,31,26,41.4,26.2,0,C,N,0,2,1
28/04/2018,981.9,978.8,51,25,40.5,26.3,0,N,C,4,0,1
29/04/2018,980.2,975.5,48,24,40.5,25.8,0,C,W,0,6,1
30/04/2018,976.5,974.4,46,20,40,25.3,0,C,C,0,0,1
01/05/2018,979.7,976.6,50,27,41.2,27.5,0,SE,W,4,2,1
02/05/2018,979.6,978.7,48,35,40.4,28.6,0,NW,N,6,6,1
03/05/2018,982,980.8,55,31,36.8,23.8,1.4,C,E,0,2,1
04/05/2018,983.5,979.9,60,34,36.4,25.5,0,SE,C,2,0,1
05/05/2018,982.5,980.6,40,23,37.6,26,0,C,N,0,6,1
06/05/2018,983.2,982,68,42,38.5,22.5,1.4,C,NE,0,4,1
07/05/2018,983.1,980.8,59,42,30.6,21,3,NE,NW,8,2,0
08/05/2018,981.2,978.9,66,39,34.5,21.5,1.4,C,NE,0,2,1
09/05/2018,982.4,981.4,55,27,34.5,22,0,C,SW,0,2,1
10/05/2018,984.3,982.1,50,24,36.2,23.2,0,C,W,0,4,1
11/05/2018,981.2,977.3,50,27,38.8,25,0,C,C,0,0,1
12/05/2018,979.9,978,20,28,40.5,29.2,0,NE,N,10,4,1
13/05/2018,982.1,978.2,43,26,42.3,25.5,0.2,C,NW,0,8,1
14/05/2018,980.9,978.6,56,33,39,25.8,0,C,SE,0,2,1
15/05/2018,982.4,978.1,46,26,36.3,25.7,0,SE,C,2,0,1
16/05/2018,980.4,977.2,53,29,37.2,25,2,C,SW,0,4,1
17/05/2018,979.4,978.2,44,26,38,26.4,0,C,C,0,0,1
18/05/2018,980.1,976.8,46,22,37.2,27,0,C,NW,0,2,1
19/05/2018,979.5,978.7,33,25,39.3,25.5,0,N,C,6,0,1
20/05/2018,982.1,979.6,35,15,37,24.6,1.4,N,C,6,0,1
21/05/2018,982.1,980,36,16,39.8,26,0,C,W,0,4,1
22/05/2018,981.5,979.3,31,15,40.5,27.5,0,N,C,4,0,1
23/05/2018,980.9,977.5,28,13,41.5,27.6,0,C,NW,0,4,1
24/05/2018,979.4,976.6,18,14,42.2,26.6,0,C,NW,0,4,1
25/05/2018,979.2,976,29,15,42,26.3,0,C,W,0,6,1
26/05/2018,976.7,973.8,34,14,43,26.5,0,C,SW,0,2,1
27/05/2018,976.9,974.8,31,16,43.2,28.6,0,C,W,0,2,1
28/05/2018,976.1,971.7,29,14,43.2,27,0,C,W,0,4,1
29/05/2018,972.6,969.2,32,15,43.7,28.4,0,C,SE,0,4,1
30/05/2018,973.6,972.9,45,31,44,28.5,0,N,C,2,0,1
31/05/2018,976.5,973.8,57,24,41.5,28,0,E,SW,2,2,1
01/06/2018,978.4,975.3,52,23,43,28.4,0,SE,NE,2,14,1
02/06/2018,979.5,975.4,54,34,43.7,24,0,NE,C,4,0,1
03/06/2018,977.5,971.8,59,33,40,25.5,0,SE,C,4,0,1
04/06/2018,975.6,972.6,55,32,42,29.4,0,E,C,4,0,1
05/06/2018,978.6,974,56,36,42.3,32,0,SE,C,4,0,1
06/06/2018,981.1,977.3,77,55,42.2,22.5,18.8,C,N,0,2,1
07/06/2018,977,972.4,63,39,36,26.2,0,C,C,0,0,1
08/06/2018,972.7,968,54,34,39,30.5,0,C,C,0,0,1
09/06/2018,972.5,970.5,58,60,42.3,26,0,C,N,0,6,1
10/06/2018,973.7,969.2,72,41,32.8,24.5,3.1,C,W,0,2,0
11/06/2018,971.7,967.7,55,36,38.5,29,0,C,NW,0,4,1
12/06/2018,967.9,965.6,50,28,40,31,0,C,SW,0,4,1
13/06/2018,967.4,965.4,42,29,42.2,31.5,0,C,SW,0,4,1
14/06/2018,969.1,966.4,53,45,43.7,32.7,0,SW,S,4,10,1
15/06/2018,970.6,969,47,45,39,32,0,SE,C,6,0,1
16/06/2018,972.9,972.5,67,55,37,28,0,SE,E,6,10,1
17/06/2018,975.3,974.8,91,68,34.5,22,8.4,C,E,0,2,1
18/06/2018,976.6,974.7,81,58,29.5,22.8,0,SW,C,2,0,0
19/06/2018,975.9,973.6,71,34,33,26,0,C,W,0,2,0
20/06/2018,977.6,975.2,61,36,38,28.4,0,C,NE,0,4,1
21/06/2018,978.2,973.8,45,27,40.5,28,0,C,SW,0,4,1
22/06/2018,976.4,973,50,31,40.8,29.5,0,C,C,0,0,1
23/06/2018,977.6,973.5,60,32,40.2,26.2,1.9,SE,C,2,0,1
24/06/2018,975.4,971.6,50,27,39,27.8,0.2,C,NW,0,8,1
25/06/2018,973.6,968.1,52,27,41,31,0,SW,SW,4,2,1
26/06/2018,970.8,967.7,56,29,42,31.5,0,C,S,0,2,1
27/06/2018,974.1,975.5,76,65,41.4,20.8,29.3,C,SE,0,2,1
28/06/2018,977.7,976.5,88,81,31.8,25,2.8,C,N,0,4,0
29/06/2018,977.2,975.8,96,96,28.2,23.1,20.6,N,N,4,4,0
30/06/2018,977.7,974.7,92,76,28,23.8,30.5,N,N,2,6,0
01/07/2018,975.5,972,78,63,33.2,24.4,0,C,NW,0,4,1
02/07/2018,971.1,969.8,76,53,35.7,29,0,C,SE,0,4,1
03/07/2018,971.2,971.7,100,100,37.5,22.7,139,SE,NE,10,4,1
04/07/2018,972.3,972.9,96,70,24.5,21.4,102,SW,C,2,0,0
05/07/2018,974.8,973.5,84,66,28.3,22.5,0.6,C,C,0,0,0
06/07/2018,975.7,973,81,52,31.5,25.8,0,NW,C,6,0,0
07/07/2018,975,972.3,72,48,35.6,27.6,0,C,C,0,0,1
08/07/2018,974.2,970.6,69,47,37,28.8,0,SW,C,2,0,1
09/07/2018,972.7,970.5,67,41,38.5,30.4,0,C,C,0,0,1
10/07/2018,973,971,80,55,39.5,31.6,0,SE,C,2,0,1
11/07/2018,973.5,970.3,75,58,36.5,29.5,2.9,NE,C,10,0,1
12/07/2018,972.3,969.5,85,81,33.3,26,0,C,C,0,0,1
13/07/2018,972.9,972,85,67,35.7,24,10.8,E,NE,4,4,1
14/07/2018,973.8,970.2,81,57,32.2,25,9.2,C,C,0,0,0
15/07/2018,974.7,970.5,78,57,36,28.2,0,SE,N,2,4,1
16/07/2018,973.6,970.8,79,60,36,29,0,SE,NE,4,4,1
17/07/2018,974.5,972.3,78,76,35,28.4,0,C,C,0,0,1
18/07/2018,975.1,973.1,79,64,34.5,28.5,0.8,C,NE,0,6,1
19/07/2018,975.1,972.1,82,82,37,27.6,0.6,C,C,0,0,1
20/07/2018,973.9,971.7,89,88,35,24.3,38.3,C,SW,0,2,1
21/07/2018,973.7,970.8,88,62,34.2,25,9.6,C,C,0,0,1
22/07/2018,973.8,972.9,85,79,35,26.7,0,E,C,2,0,1
23/07/2018,974.6,972.7,85,85,32.2,28,3,C,SE,0,2,0
24/07/2018,975.4,973,85,63,34.6,28,3.7,C,C,0,0,1
25/07/2018,972.9,971.5,82,78,35.2,27.8,2.2,C,NE,0,4,1
26/07/2018,973.7,973,81,73,36.5,25.6,1.4,SE,SE,4,2,1
27/07/2018,973,972.1,92,67,33,22.6,15.6,C,C,0,0,0
28/07/2018,973.8,972.7,85,61,33.2,24.6,0,C,W,0,4,1
29/07/2018,974.6,972.9,78,61,34,24.5,0.9,C,SW,0,2,1
30/07/2018,974.4,971.8,81,60,34.2,24.5,1.1,SE,W,4,2,1
31/07/2018,972.7,970.4,75,53,36.3,28,0,E,C,4,0,1
01/08/2018,972,971.3,63,53,37,29.4,0,C,W,0,4,1
02/08/2018,973.6,972.8,79,58,37.4,29,0,C,SW,0,6,1
03/08/2018,974.8,972.9,67,47,37.5,30.2,0,C,SW,0,2,1
04/08/2018,973.7,972.6,72,51,37,29.5,0,SE,W,2,2,1
05/08/2018,973.1,971.4,66,51,37,29.5,0,SW,S,2,4,1
06/08/2018,973,971.9,75,70,37,28.7,0,SE,SE,2,6,1
07/08/2018,974.9,975.3,84,75,34,26,4.8,SE,NE,4,4,1
08/08/2018,976.8,975.1,77,67,30,25.5,0,C,W,0,2,0
09/08/2018,979.5,977.5,81,62,33.6,26.5,0,NE,C,4,0,1
10/08/2018,978.8,975.3,75,62,35.3,27.6,0,C,C,0,0,1
11/08/2018,973.5,970.4,76,58,35,28.6,0,C,NW,0,4,1
12/08/2018,970.3,969.3,69,67,37.2,29.5,0,C,SE,0,8,1
13/08/2018,971.5,971.8,74,64,36.4,27.8,1.3,C,N,0,2,1
14/08/2018,976.6,972.4,88,61,34.5,24.5,6.1,NW,C,16,0,1
15/08/2018,975.7,974.1,81,62,33.2,24.5,1,C,C,0,0,1
16/08/2018,979.5,975.5,78,62,35,27.5,0,C,C,0,0,1
17/08/2018,976.5,973.1,79,65,35.6,28.5,0,C,C,0,0,1
18/08/2018,975.5,972,82,78,36.8,28,0,C,C,0,0,1
19/08/2018,975.9,972.5,81,55,36,27,10.4,SE,W,4,2,1
20/08/2018,976,974.2,73,64,36.5,28,0,C,SE,0,2,1
21/08/2018,977.4,974.6,85,78,36.5,27.4,0,NE,C,10,0,1
22/08/2018,976.1,972.7,81,78,35,27,0.6,C,C,0,0,1
23/08/2018,975,973.1,81,71,35,27.8,1.6,C,NE,0,4,1
24/08/2018,975.1,972.4,78,52,35.3,28.6,0,C,S,0,2,1
25/08/2018,973.9,972.2,69,57,36.5,29.5,0,S,SW,2,2,1
26/08/2018,974.5,972.4,70,60,36.2,27.5,0,N,C,4,0,1
27/08/2018,976.8,974.8,72,53,36.2,27.9,0,S,W,2,2,1
28/08/2018,976.9,975.7,76,56,37,29.5,0,C,SW,0,2,1
29/08/2018,979.1,975.5,75,51,37,29,0,SW,C,4,0,1
30/08/2018,976.3,973.3,75,45,37.5,29.5,0,C,W,0,2,1
31/08/2018,974.8,973.8,67,46,38.2,30,0,S,W,2,4,1
01/09/2018,977.9,976.2,66,48,37.6,29.5,0,SW,SW,6,2,1
02/09/2018,978,976.2,72,56,37,29.5,0,C,C,0,0,1
03/09/2018,979.2,977.2,85,70,36,27.4,0,NE,S,2,2,1
04/09/2018,980,976.6,81,52,34,27.2,1.6,C,E,0,4,1
05/09/2018,978.1,976.1,72,43,36.2,28.3,0,C,SW,0,4,1
06/09/2018,977.3,975.7,63,50,37.6,29.5,0,C,W,0,6,1
07/09/2018,978.9,978.4,78,66,37.8,28,0,C,W,0,2,1
08/09/2018,981.2,979.1,77,53,36.5,24.6,0,C,SE,0,2,1
09/09/2018,981.7,980.8,85,92,35.2,26.3,0,C,C,0,0,1
10/09/2018,983.2,981.4,88,64,34,23,55,C,C,0,0,1
11/09/2018,983.2,979.8,77,56,34.2,26,0,NW,SE,6,2,1
12/09/2018,979.5,975.7,78,54,35,26.4,0,C,SW,0,4,1
13/09/2018,978,976.7,77,59,36,26.2,0,SE,S,4,4,1
14/09/2018,980.8,980.8,69,59,35.2,23.4,0,SE,W,2,2,1
15/09/2018,983.5,983.2,64,48,35,23.5,0,N,W,2,4,1
16/09/2018,984,980.9,69,52,33.8,24.3,0,NW,W,2,6,1
17/09/2018,981.9,979.9,70,46,34,25.5,0,C,W,0,6,1
18/09/2018,982.3,979.8,70,49,35,25,0,C,W,0,4,1
19/09/2018,982.8,978.7,77,43,36.5,26,0,C,C,0,0,1
20/09/2018,981.6,980.5,77,52,36.7,26,0,C,SE,0,4,1
21/09/2018,984.6,982.5,78,56,37,26,0,C,SE,0,4,1
22/09/2018,985.4,984.7,77,76,35.2,26,0,SE,W,2,8,1
23/09/2018,985.5,983.7,91,87,30,21,4.5,N,C,2,0,0
24/09/2018,984.7,982.6,83,58,24.8,21,2.1,C,NW,0,2,0
25/09/2018,983.5,982.4,83,55,30.5,22.5,0,C,W,0,4,0
26/09/2018,983.6,981.6,84,55,33,23.3,0,W,NW,4,4,0
27/09/2018,983.5,982.5,77,46,34,24.8,0,C,NW,0,2,1
28/09/2018,984.9,982.6,74,64,35,25.7,0,SW,C,4,0,1
29/09/2018,986.6,984.9,79,48,35.5,20.5,13.8,C,C,0,0,1
30/09/2018,985.5,983.2,76,44,32.2,22,0,C,C,0,0,0
01/10/2018,984.8,983.5,80,48,34,24,0,C,C,0,0,1
02/10/2018,986.1,983.4,80,50,35,24.5,0,C,N,0,2,1
03/10/2018,985,983.7,80,34,34.5,24.8,0,C,C,0,0,1
04/10/2018,988,985.1,50,39,34.8,22,0,N,C,6,0,1
05/10/2018,988.8,987,53,43,33.5,22.5,0,NW,NW,4,2,1
06/10/2018,987.8,985.7,61,41,33,23,0,C,W,0,2,0
07/10/2018,987.1,984.2,75,33,33.4,22.4,0,C,W,0,2,1
08/10/2018,985.8,981.8,68,43,34,22,0,C,C,0,0,1
09/10/2018,985.1,983,69,47,33.5,18.5,0,C,N,0,6,1
10/10/2018,985.7,983,67,59,32.4,20.5,0,C,C,0,0,0
11/10/2018,987.3,985.4,70,51,32,21,0,N,C,8,0,0
12/10/2018,989.6,986.6,78,46,30.6,20.5,0,C,C,0,0,0
13/10/2018,989.7,987.6,74,38,30.7,20,0,C,C,0,0,0
14/10/2018,988.1,986.1,63,39,31.6,19.4,0,C,W,0,4,0
15/10/2018,988.6,986.2,66,50,32,19.5,0,C,C,0,0,0
16/10/2018,988.3,985.2,74,47,32.2,19.5,0,C,C,0,0,0
17/10/2018,986.8,984.1,70,52,31.7,20,0,C,C,0,0,0
18/10/2018,986.9,985.3,73,38,31,19,0,C,C,0,0,0
19/10/2018,988.5,986.6,68,31,32,18.4,0,C,NW,0,4,0
20/10/2018,990.3,988.9,59,31,32,17.7,0,C,C,0,0,0
21/10/2018,991.1,989.7,64,32,32,17.5,0,C,W,0,6,0
22/10/2018,989.6,986.6,77,40,31.2,18,0,C,W,0,2,0
23/10/2018,989.1,987.3,72,38,32,17.5,0,C,C,0,0,0
24/10/2018,990.1,987.4,68,40,31.6,17.6,0,C,C,0,0,0
25/10/2018,990.3,990,76,46,31.2,16.5,0,C,C,0,0,0
26/10/2018,993.3,990.5,73,40,30.5,18,0,C,C,0,0,0
27/10/2018,992.9,990.4,77,57,31,18.4,0,C,C,0,0,0
28/10/2018,993.2,990.3,81,46,30,18,0,C,W,0,2,0
29/10/2018,992.3,989.2,86,48,31.2,18.6,0,C,W,0,2,0
30/10/2018,991.2,989.5,77,55,30.2,18.5,0,C,C,0,0,0
31/10/2018,992.9,989.9,81,57,30,19,0,C,C,0,0,0
01/03/2019,991.6,990.2,82,57,21,9.6,0,C,N,0,2,0
02/03/2019,992.2,990.8,68,89,20.3,12.1,0.2,C,NW,0,4,0
03/03/2019,989.2,986.9,88,75,17.6,12.2,3.5,C,W,0,4,0
04/03/2019,987,984.2,88,57,18,11.1,0.2,W,W,2,6,0
05/03/2019,985.2,985.6,83,48,22.5,11.3,0,C,W,0,4,0
06/03/2019,987.4,985.5,72,38,24,12.5,0,C,W,0,2,0
07/03/2019,987.2,986.8,78,45,25,12.5,0,C,N,0,4,0
08/03/2019,989.8,990.3,68,52,24.5,13.2,0,C,NW,0,2,0
09/03/2019,991,988.8,77,35,21.2,12.4,0,NW,W,4,4,0
10/03/2019,989.2,986.8,63,29,25,13,0,W,SW,2,2,0
11/03/2019,987.6,988.9,65,67,26.3,14,0,S,NW,4,4,0
12/03/2019,993.5,991.6,83,45,21.4,12.2,8.7,C,W,0,8,0
13/03/2019,990.2,991.2,78,46,24.5,12.7,0,C,E,0,4,0
14/03/2019,994.1,992,73,54,23.5,12.8,0,W,C,12,0,0
15/03/2019,995.2,993.1,73,45,22.4,12.4,0,C,W,0,2,0
16/03/2019,992.9,990,69,38,24.4,13.3,0,C,W,0,4,0
17/03/2019,990.5,988.2,65,37,26.8,15,0,C,W,0,4,0
18/03/2019,990.5,987.8,69,45,28.5,14.8,0,C,C,0,0,0
19/03/2019,986.5,983.1,71,44,27.5,15.5,0,C,NW,0,2,0
20/03/2019,986.2,985.7,69,48,29.5,14.9,0,W,W,8,4,0
21/03/2019,989.7,989,70,40,27,15.4,0.2,C,W,0,6,0
22/03/2019,991.5,989.1,66,32,28.2,16.2,0,W,W,2,6,0
23/03/2019,990.1,989.2,56,47,28.3,17.3,0,W,NW,4,6,0
24/03/2019,990.5,987.3,71,50,25.8,16.5,0,C,NW,0,8,0
25/03/2019,988.5,986.8,62,36,24.8,17.2,0,C,W,0,4,0
26/03/2019,989.3,986.8,76,30,28.7,15,0,C,W,0,8,0
27/03/2019,989.8,988,73,42,30.5,17.3,0,C,W,0,4,0
28/03/2019,989.4,986,74,45,30.8,19.2,0,C,W,0,8,0
29/03/2019,985.8,982.6,68,43,32.5,21,0,SW,C,4,0,0
30/03/2019,985.1,984.2,67,38,32.8,21.2,0,W,NW,2,6,0
31/03/2019,985.9,983.9,48,31,32.5,18.2,0,W,SW,4,6,0
01/04/2019,984.5,983.5,46,22,31.5,19.3,0,W,SW,6,8,0
